MDSS01.LC03MDC.PD2LMD05,MdiamCum5               ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LMD10,MdiamCum10              ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LMD15,MdiamCum15              ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LMD20,MdiamCum20              ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LMD25,MdiamCum25              ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LMD50,MDiamCum50              ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LMDMN,MdiamMeanSize           ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LMDMS,MdiamMaxSize            ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LMDSD,MdiamStdDev             ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LMDXL,MDiamCum10              ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LNAIR,NAVAIR                  ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LNAS,NAS                     ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LNS05,NAS 5 um                ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LNS15,NAS 15 um               ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LNS25,NAS 20 um               ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LNS50,NAS 50 um               ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LNSXL,NAS gt 100 um           ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LNV05,NAV Code 5 um           ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LNV15,NAV Code 15 um          ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LNV25,NAV Code 20 um          ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LNV50,NAV Code 50 um          ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LNVXL,NAV Code gt 100 um      ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LOC20,Other Cum 20 um         ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LOC25,OtherCum25              ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LOC50,OtherCum50              ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LOCMN,OtherCntMean            ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LOCMS,OtherMaxSize            ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LOCSD,OtherCntStdDev          ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
MDSS01.LC03MDC.PD2LOCXL,OtherCum100             ,,,MDSS01.LC03CALC.DG01EV02,0|1002,LMS_PD2
